client_id,Program,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
60,IBHS,3,2,3,2,0,-2,-3,0,-3,0,-2,-3,-1,3,3,1,-2,-1,-3,3,2,2,3,2,1,2,3,-2,1,0,3,-3,1,-3,-2,-3,-2,2,0,1,3,-2,3,-1,0,3,3,-2,2,-2,0,1,0,-1,-1,0,-2,1,2,-2,-1,-3,-2,3,2,3,0,-2,2,-1,-3,2,-2,-2,-3,0,-2,3,1,-3,3,-3,3,-3,-2,2,3,3,-3,2
61,IBHS,0,2,0,2,3,-1,-2,0,0,-1,-2,1,-3,2,-2,-1,1,-1,-2,1,1,1,-3,0,0,-2,-3,-1,1,-3,-2,-2,-3,3,2,1,2,-1,3,-2,-1,-3,-2,-2,3,3,3,0,-1,-3,-1,-3,2,-2,0,1,3,1,3,1,-2,3,2,2,2,-2,-3,-2,2,-1,-3,-3,-2,-3,-1,3,-1,0,-2,3,3,-1,0,-3,2,0,-2,-3,-3,-2
62,IBHS,3,3,1,1,1,0,-3,-1,-3,0,0,0,1,-2,-1,3,-1,3,0,-3,0,0,2,-3,3,-2,-3,2,-3,-1,-3,-3,0,2,3,0,2,2,-3,2,1,3,-2,3,-3,2,3,-1,3,3,0,-3,3,-2,1,0,2,0,3,2,3,-3,1,1,2,-2,-1,2,-3,-3,1,-3,1,-1,1,3,0,1,0,-3,-3,2,3,-3,-3,3,1,-1,2,-3
63,IBHS,1,2,0,2,3,0,-3,-1,-2,-1,1,-3,0,-3,-1,-1,2,-3,-1,-2,1,-1,-1,-3,-2,2,-3,1,-1,2,1,-2,3,1,3,-3,1,1,3,2,2,2,-3,1,-1,0,2,0,0,-2,1,-3,-2,-1,1,1,0,-1,0,-2,2,-3,0,1,-1,2,1,2,3,-3,1,2,0,2,0,-2,3,2,-3,-2,2,-3,-1,-1,-2,3,-3,2,2,-1
64,IBHS,0,2,2,3,2,-1,0,-1,-3,-2,3,0,-2,3,0,1,3,3,3,-2,-2,1,-1,1,-3,2,-2,-3,3,-3,3,1,-1,1,0,-3,-2,1,0,-3,1,-3,2,0,-2,3,1,-2,3,1,0,0,-1,1,3,0,-1,0,2,1,-2,-1,-2,0,3,3,-3,-1,-2,1,2,-2,-1,-2,-2,3,1,-1,2,-2,-1,2,3,2,-3,-1,3,-1,1,0
65,IBHS,2,1,0,0,3,-1,0,0,-1,0,-3,-2,2,-2,0,3,-1,2,-2,2,0,-1,-3,-3,1,2,0,2,-2,-3,1,0,-3,0,3,0,0,3,3,0,0,1,1,-2,-1,1,3,-3,3,2,-3,3,2,-1,0,0,2,0,-2,-3,1,-2,1,0,0,-1,0,3,1,-2,-2,0,0,3,-1,2,0,0,1,1,-3,-3,0,1,-1,0,1,0,3,-2
66,IBHS,2,0,3,0,1,-3,0,-3,-1,-3,1,-1,3,0,-1,-2,-2,3,1,-3,3,-2,0,1,-1,0,1,2,-2,-2,3,-3,-2,0,-2,0,3,1,-3,-1,-3,-2,2,1,2,3,0,2,1,-3,-3,1,1,3,3,1,1,3,2,2,1,-1,1,-2,-1,2,-2,-1,1,-2,3,1,-3,2,0,1,1,2,-1,0,2,-2,-3,-2,-3,-3,-1,-3,2,3
67,IBHS,1,0,2,2,2,-3,-1,-1,-1,0,-2,-2,-1,1,3,0,1,3,1,1,-1,3,3,2,-3,2,0,3,0,3,3,2,-3,0,3,-3,-2,-1,2,-3,2,-3,-3,-2,3,0,2,1,-2,3,-3,-2,2,2,-3,-2,0,1,0,1,-3,-2,2,1,-1,-2,-3,3,-1,0,3,1,3,3,0,-3,3,3,-1,-1,-1,0,-3,1,-1,0,3,-2,-3,1
68,IBHS,2,2,2,1,1,-3,0,-2,-2,-1,3,-1,-2,-2,3,-2,-2,1,0,-1,0,-3,3,0,-3,-1,-3,-1,-1,3,1,-3,0,-1,-1,-1,-2,3,-2,1,-2,-3,3,1,-1,1,0,-3,0,-1,-2,2,-3,1,3,-1,-3,-1,-1,0,-1,2,0,1,-1,-2,1,0,0,3,3,0,-3,1,-2,3,-1,-2,1,3,1,2,-3,-2,-2,2,3,3,-1,1
69,IBHS,0,2,3,0,1,-2,0,-3,-2,-3,3,3,2,2,0,0,2,1,3,0,2,1,2,3,0,-3,3,-2,-2,3,-3,-1,2,-2,1,1,2,-3,3,-2,-1,0,1,-3,1,1,3,-3,2,-1,1,-1,0,1,2,0,0,-3,-1,-2,0,-2,3,2,0,1,0,3,3,-2,-2,-3,0,1,1,1,-2,-1,-1,3,2,-2,3,-3,3,0,-3,0,1,-3
70,IBHS,0,0,0,1,3,-3,-1,-1,-3,-3,-2,-3,3,0,-2,-2,-2,2,2,2,-1,0,0,3,1,3,-2,3,0,1,3,-3,2,3,3,-3,3,-1,2,-3,2,-3,-1,1,-2,3,-2,0,1,2,-1,-3,-1,-3,2,-3,0,1,-2,3,1,-3,1,3,0,-1,-1,1,3,-1,1,0,1,1,-1,2,-2,-1,2,2,0,-2,-2,-3,1,1,0,0,-1,1
71,IBHS,3,3,1,1,1,-1,-2,-1,0,-1,0,3,-2,3,-1,-2,-1,-2,3,-1,0,3,-3,2,-1,-3,2,1,-3,2,0,-2,-3,0,1,-3,-2,2,2,-1,3,-1,3,2,-1,1,-3,2,0,3,1,-1,0,-3,-2,2,-3,0,-1,3,2,-3,0,3,1,1,3,-1,1,1,-2,-1,-1,0,2,1,1,-3,3,-3,-2,1,-2,1,1,0,0,2,2,-2
72,IBHS,3,2,2,3,1,-2,-3,-1,-1,0,1,1,0,-3,1,1,-3,3,-2,1,-1,3,0,1,-2,1,1,1,-2,0,-2,2,-2,1,-3,-1,-1,-3,0,2,3,3,1,1,2,1,1,3,-1,0,1,0,-2,1,-2,-3,-2,3,-2,-3,1,3,2,-2,1,1,-3,-2,3,-1,-3,0,2,1,3,0,-1,2,-2,-1,-1,1,-3,-2,-2,1,2,2,3,1
73,IBHS,1,3,3,0,2,0,-2,0,0,0,1,0,-3,-2,0,0,-2,1,3,-1,-2,2,-1,1,-2,-1,-2,0,1,-1,2,2,0,-2,0,0,-2,2,-2,1,1,-2,-1,-2,-3,-1,1,3,3,3,-2,0,-3,-2,-3,-1,3,-2,2,-3,0,3,3,-2,3,2,2,1,-3,0,0,2,2,3,0,1,1,-1,-2,2,-3,-1,-3,3,1,2,-1,1,1,0
74,IBHS,3,3,1,1,0,0,-2,-2,-1,-2,0,-2,2,-2,2,3,-2,-3,3,1,-1,0,0,-3,-2,0,-1,0,-2,3,-2,0,3,-3,0,1,0,0,1,-1,-3,-3,0,3,-2,-3,-2,-3,-2,3,-3,-1,1,-1,2,1,-3,-1,-3,0,0,0,2,-1,-1,3,0,-2,1,-2,-2,2,-1,3,-2,-3,-1,-2,3,-3,-2,2,0,2,-3,3,3,-3,2,-2
75,IBHS,2,3,3,2,1,0,0,-3,0,-1,-2,1,3,2,-1,-3,-3,2,1,1,1,-2,-1,1,-3,1,1,3,2,-2,-3,1,-2,-3,2,0,3,-2,0,0,2,-2,-1,0,-3,-1,3,1,3,-1,-2,-1,2,-1,1,-3,-1,0,0,2,1,-3,-2,-3,-1,1,1,1,-3,2,1,-1,1,-2,3,2,2,-1,-3,0,-3,0,-1,2,3,-2,1,1,1,-2
76,IBHS,3,3,1,3,0,-1,-2,-1,-1,0,-3,-3,-1,-2,-1,-3,-3,3,-3,-3,-2,0,-3,0,2,3,0,-3,-1,3,0,2,2,-3,-3,1,-1,0,3,0,-1,1,2,3,2,-3,2,-3,3,2,2,3,1,-1,-1,-2,-1,2,0,1,-3,0,-2,1,3,0,0,-1,2,1,3,1,2,1,-3,-2,-3,1,0,2,3,1,-3,0,-3,2,-3,2,2,-3
77,IBHS,1,0,0,3,3,0,-2,0,0,-3,-2,0,1,-3,0,1,2,-1,3,1,3,2,1,1,3,-2,0,-1,0,-2,1,2,3,0,2,1,2,-2,1,1,2,1,2,0,3,-2,-2,0,3,3,-1,-3,-1,-3,-2,-3,-1,-3,-1,0,1,-3,2,0,-3,-2,0,3,3,0,3,0,-3,2,2,-2,2,0,-3,3,-2,-1,3,-2,0,-1,2,3,2,1
78,IBHS,2,1,3,2,1,-1,0,-1,0,-2,2,1,0,0,0,2,0,3,-3,2,2,-1,-3,1,-2,2,0,2,-3,1,-3,1,-1,1,-2,-2,-3,-2,-2,3,3,2,3,-2,-1,1,-3,-3,-2,-3,3,3,3,-2,-1,1,-2,-2,2,3,0,1,-1,-1,3,3,-3,3,2,0,-2,-3,2,-3,-3,1,3,2,-2,3,3,-3,3,-1,-3,2,0,-2,0,-3
79,IBHS,2,3,2,0,1,0,-3,0,-1,-1,3,-2,-3,-1,1,0,2,3,-1,1,-1,2,0,-1,2,-3,-2,2,-2,1,-1,3,1,3,3,2,0,1,2,1,-2,-3,3,0,-2,2,2,1,-2,1,-3,-1,0,-2,-1,1,-2,3,-3,0,-1,-3,2,-1,3,0,2,-2,0,2,-3,-2,-1,3,1,-2,-2,3,-2,-2,-2,-2,3,2,3,-1,-1,2,-3,-3
80,IBHS,0,0,0,3,1,-1,-2,0,-3,0,-1,0,-1,-2,1,-2,-1,-3,0,0,-1,2,-1,-3,-1,1,1,1,1,-3,2,2,2,-3,-1,-1,-2,2,1,-3,1,-1,2,-3,-3,1,3,0,-3,1,-3,1,-2,-3,3,0,-3,-1,-3,1,3,0,-1,-3,-1,-3,0,0,1,1,1,3,-1,2,-1,0,3,3,3,-3,0,1,1,1,1,-3,-1,-1,1,3
81,IBHS,1,2,1,2,3,0,-1,-3,-3,0,2,0,-2,-2,-3,3,1,0,1,0,3,2,3,-3,-3,1,-3,-3,3,-1,3,3,0,-2,0,-2,0,3,3,-2,-3,-1,0,-2,1,0,2,0,-1,-2,1,-1,-1,-1,3,3,-1,0,-3,-1,3,2,-3,2,-2,2,2,-2,3,1,2,-2,-3,3,-3,1,-2,-1,-1,0,1,3,-2,-3,2,-2,0,-2,-3,1
82,IBHS,0,0,2,3,3,-3,-1,0,0,-2,2,3,1,-3,2,1,1,-2,-1,2,1,2,3,-1,1,3,2,1,-2,-2,-3,-2,-1,1,1,-1,1,0,0,-1,2,1,-3,-3,-3,-1,1,3,0,-1,2,-2,1,0,-3,-3,1,3,-1,-3,-3,2,-3,2,-3,3,-3,-2,-3,1,-3,-3,1,-3,2,1,1,-3,-3,0,-3,0,0,0,0,-3,-1,-1,1,-3
83,IBHS,1,0,3,0,2,-3,-1,-2,-2,-2,-3,3,3,2,-3,1,1,-1,0,3,2,-1,1,-3,1,3,1,-1,0,-1,-3,-2,3,1,3,-1,1,1,-3,-3,0,-3,-1,-1,1,-3,0,-1,1,3,-2,1,3,1,1,-3,-2,2,3,2,-1,-3,-1,-3,-3,0,2,3,-1,2,-1,0,1,-3,-2,-1,-3,-3,-1,-1,2,-3,3,3,3,2,3,0,3,-1
84,IBHS,3,2,2,2,3,0,-3,-3,-2,-1,-2,-3,0,-2,1,3,-3,1,-1,-1,2,2,2,-2,-2,1,-1,2,3,-2,-2,-1,1,-1,-1,2,1,3,3,-1,-3,1,0,-1,-2,1,2,0,3,-3,-2,-3,0,0,-1,0,0,2,-1,-1,-1,0,0,-2,-1,2,2,1,1,0,3,-2,1,-2,2,-2,-3,-2,-3,-1,-2,1,-2,3,2,-3,0,2,-2,-2
85,IBHS,0,2,0,0,1,-3,-2,-3,-1,-2,-2,2,-3,-2,-2,3,1,0,2,-3,-1,2,1,-2,-1,0,3,1,0,0,-1,-1,2,1,1,2,0,-3,-2,2,2,1,2,1,-2,-2,-2,3,2,1,1,3,1,-1,1,2,3,-2,-1,3,1,0,-1,1,0,3,-1,-1,3,1,0,2,2,1,-1,-2,-2,-1,0,1,0,0,1,0,0,-1,3,0,3,2
86,IBHS,2,0,1,2,0,-1,-2,0,-3,0,1,2,1,-1,2,-2,-2,-1,3,-2,1,-3,-3,-2,-2,0,-1,2,-2,2,2,2,0,1,-2,-1,3,-3,-1,-3,-3,1,-3,3,-3,-3,3,-2,-1,2,3,0,2,-3,-2,1,1,2,-1,2,3,2,-3,0,-2,-1,-1,1,0,3,1,1,0,-3,-2,1,-1,-3,-2,0,-2,1,-3,3,1,-1,2,0,0,-1
87,IBHS,2,3,3,1,1,-1,0,-1,-3,0,3,2,-1,-1,3,-3,-1,1,-3,1,-3,-2,0,-3,0,-2,0,3,-1,0,2,2,0,3,2,2,2,-2,-2,3,-1,-2,1,-2,-1,1,-3,3,1,-3,2,2,1,-3,0,-3,-1,2,1,-2,-1,-2,0,2,1,2,2,3,2,-3,-3,-3,3,1,1,2,3,3,-3,-3,0,0,-2,2,0,-1,-1,2,2,-2
88,IBHS,2,3,0,2,2,0,0,0,-2,-3,0,2,-3,1,-3,0,-2,-3,2,-2,3,0,2,2,2,-3,-2,1,1,0,2,3,0,3,0,-3,-1,3,2,-2,3,-3,-3,3,-2,3,2,0,3,-3,1,3,1,2,2,0,2,-2,-1,-3,3,-3,-3,-2,3,0,3,-1,-3,2,-2,-1,0,-3,2,0,-3,3,2,-1,3,0,-2,0,-1,1,-1,2,-2,-1
89,IBHS,3,2,2,1,3,-3,-1,-2,0,-2,-1,2,-1,0,-3,3,-1,-2,1,3,-3,-3,0,0,2,-2,0,-2,2,1,-3,-1,-2,-3,2,0,-3,1,3,3,-1,3,-3,3,-3,1,2,1,-2,-2,-2,2,0,-2,-2,3,-3,-2,-1,0,2,3,1,-2,-1,1,0,3,0,-2,0,3,-3,1,-1,2,-1,-1,-1,-1,0,-2,-1,2,1,0,-3,0,-1,3
90,IBHS,3,2,0,1,3,-3,0,-2,-3,-3,-2,-1,3,1,0,1,0,0,3,3,2,1,-3,0,-2,1,2,-3,1,-2,3,-3,-1,-1,-3,-3,0,3,-1,1,-2,-2,-1,2,2,1,-2,2,3,0,-1,0,-3,-1,-1,1,1,0,2,2,2,0,0,0,-2,-3,3,-2,3,-2,2,-3,3,-2,-2,3,2,-2,0,0,3,-2,-1,-1,-2,2,-1,1,-2,-1
91,IBHS,3,0,2,3,0,-1,0,-1,0,-2,-2,3,3,1,-3,2,1,2,-1,-2,-1,-3,0,2,-3,-2,-3,-2,2,-2,-1,-1,0,3,2,-3,0,1,0,-1,-1,-2,0,2,-3,2,0,1,3,-1,-1,0,-1,0,2,1,1,2,2,3,2,3,3,1,0,3,3,-2,-1,-3,3,-1,2,3,-1,-3,-3,1,-3,-1,2,-2,3,0,-2,0,1,1,2,3
92,IBHS,1,3,3,0,3,-1,-2,-1,-3,-2,0,-1,-2,1,-3,1,1,-3,3,0,3,-3,2,-2,-2,-2,0,-3,-1,3,3,-2,-2,-3,-1,-2,-1,0,2,-2,1,0,3,2,0,2,2,-3,0,-2,1,-2,-1,3,2,1,3,-1,1,2,2,1,2,-3,1,-3,-3,-1,-1,2,3,2,2,1,0,0,-2,2,1,1,2,-1,1,3,-2,-3,-1,-1,-3,0
93,IBHS,1,1,0,2,1,0,-3,-1,-2,-3,1,0,-1,3,0,-2,0,1,-2,3,0,1,3,2,0,-2,0,1,1,-3,0,0,3,-2,-3,-1,-2,-2,-1,0,0,-3,-3,-2,-3,-3,-3,-1,3,1,3,-3,3,-1,-3,2,3,3,-3,2,2,-3,-1,-2,2,2,0,-1,-1,1,1,-1,2,-3,0,3,3,-3,1,1,1,2,0,-1,-3,2,-2,-2,-3,-2
94,IBHS,2,0,0,1,2,-2,-1,-1,-1,-3,1,3,0,-1,3,2,1,0,0,-1,0,-1,-2,3,-3,-1,2,2,2,-2,3,0,3,3,-1,1,-3,2,-2,-2,-3,2,-2,1,-2,3,2,-2,-2,1,1,-2,-3,3,-2,3,3,0,-2,-1,1,0,3,2,-2,-3,0,-1,0,-1,-2,3,-2,1,0,-3,1,3,0,-1,2,2,-3,3,3,-1,-1,0,2,-3
95,IBHS,2,2,2,1,3,0,-3,-3,-2,-1,-2,-3,1,2,2,2,-2,-2,0,-1,1,-2,1,-1,-1,-3,1,-2,-3,-3,-1,-1,-3,0,-3,-2,3,-1,-1,2,1,-1,-2,2,3,-3,-3,-2,0,3,2,0,3,-3,3,-2,-1,2,2,2,-1,3,-2,2,1,2,1,3,2,-1,0,2,3,0,3,1,-1,-1,-2,1,1,-2,2,0,0,-3,1,-3,-3,1
96,IBHS,2,3,1,1,0,-1,-3,-3,-2,0,3,0,3,-2,1,-2,-3,-1,2,-3,3,0,-3,0,-2,-1,0,2,2,0,-3,-1,3,3,0,-3,1,-1,0,-3,1,2,0,3,-2,-1,-2,-1,3,-1,0,2,-3,-1,-2,0,3,0,3,-3,-2,3,-2,-2,-2,3,1,3,0,3,1,-3,-3,-1,-1,3,-2,1,-1,-2,0,-1,2,2,-2,-2,3,-2,2,-3
97,IBHS,3,3,2,2,2,0,-3,-2,0,-1,-2,-3,-2,2,1,-1,2,1,2,-2,1,-1,0,-1,-3,-1,1,-2,0,1,3,-1,0,-1,-1,2,3,0,-2,1,-2,3,-1,-1,1,-3,2,3,2,-1,1,-3,3,-1,-2,-2,0,1,1,3,-2,2,1,2,3,-2,1,-1,-3,-1,-1,-1,-3,-1,0,-2,-1,-1,1,3,0,3,3,-3,3,-1,-2,3,2,2
98,IBHS,1,0,0,1,0,-2,-3,0,-2,-2,0,1,2,-1,-2,3,0,-1,-1,3,-3,2,-3,3,-2,0,1,1,0,1,0,-2,1,3,-2,2,-2,-2,3,-1,2,-1,3,-1,2,3,3,3,3,2,-2,-3,0,3,2,0,-1,1,-2,3,-1,-2,-3,0,0,-3,-1,1,-2,-2,0,1,-3,-3,-1,1,-2,1,2,-3,-3,3,-3,-2,-2,-2,0,2,2,1
99,IBHS,3,0,1,3,2,-3,-1,-2,-2,-2,1,3,3,-3,1,-2,0,0,1,1,-3,-3,0,2,-3,3,-3,-2,2,0,-1,-2,1,-3,-2,0,-3,0,3,3,-1,3,1,1,-3,-1,2,1,-2,2,-2,2,-2,2,-3,0,-3,-2,0,-3,2,-1,1,-3,-1,1,0,0,-3,1,0,-2,2,-2,0,-3,0,1,-3,0,3,2,2,-2,3,0,-2,-1,3,-1
100,FBMHS,-1,-2,-2,-2,-3,0,2,2,0,1,-3,-1,0,1,-2,-2,-2,1,2,3,-3,3,-1,1,0,-3,0,3,3,0,-3,1,3,0,-3,3,-1,-1,2,2,1,-3,2,-3,-3,-2,-3,-1,1,-1,1,-3,2,0,-2,-3,2,-1,-1,0,-2,-3,1,-2,3,1,2,-2,-1,-3,-3,-1,-2,3,-1,2,1,-2,0,2,-3,-2,2,-3,-3,3,-1,-2,2,3
101,FBMHS,-1,0,-1,-2,-3,3,1,2,3,2,-2,-1,-3,0,2,2,-3,2,0,-2,-2,-3,3,-1,1,1,3,0,1,-3,2,-1,3,-2,0,-2,-2,-1,-1,3,-3,-2,1,3,-1,3,-3,0,-1,1,-2,-1,-2,1,0,2,-2,3,-2,0,3,-1,3,1,3,-3,0,0,-3,-1,2,2,1,0,-3,0,0,1,0,-1,-3,-3,0,0,3,-3,-3,0,1,-2
102,FBMHS,-3,-1,0,-2,-2,3,3,2,3,0,-3,-3,0,-1,-3,-3,1,-3,0,-2,0,-2,0,-1,1,2,2,2,1,1,-2,2,1,-2,-3,3,3,-1,-3,3,3,-1,-2,1,0,2,3,-2,3,0,1,-3,1,-2,0,2,-2,-3,-3,2,3,-1,2,0,3,3,1,2,0,1,0,-2,2,-2,-1,3,-1,-2,-1,2,1,2,3,-1,-3,-1,1,3,1,-3
103,FBMHS,-2,-3,0,-2,-3,2,1,1,2,2,2,2,-1,0,2,3,3,-2,3,-2,2,-1,1,0,1,-2,3,-1,-2,-2,2,-2,1,-3,3,1,-1,1,1,0,2,3,2,1,-2,-1,2,-3,-2,0,-2,-3,2,0,2,1,-1,2,-3,3,-1,3,1,-1,1,-2,-1,0,-1,0,3,3,-3,-3,3,-1,0,-3,3,3,0,2,-2,-3,-2,-3,-2,-1,2,1
104,FBMHS,-3,-1,-3,0,-2,1,1,2,2,2,3,3,-1,-3,-3,-3,-2,2,-2,3,-3,-3,2,-1,-1,-3,1,-1,1,2,0,0,3,1,1,1,3,2,0,-2,0,0,3,2,1,1,-1,-3,-1,-2,-3,2,3,-1,0,-3,-1,0,3,3,0,3,3,-3,2,-1,1,-2,-2,3,-1,-3,-3,-1,2,-3,0,-1,-3,0,0,-3,2,2,0,1,0,-1,3,3
105,FBMHS,-3,-1,0,-3,0,1,1,0,1,3,1,-2,3,2,0,3,-2,-3,1,-3,1,3,2,-2,3,1,1,-1,-2,3,-3,-3,-2,3,-1,-2,0,-2,1,-2,-2,1,1,2,-3,-1,3,-2,2,1,-2,-1,1,-2,-2,3,-1,0,-3,0,-2,2,2,-2,3,-3,2,-3,2,-2,-3,-1,3,-2,2,-3,-3,-2,3,2,1,0,2,-3,3,0,-3,1,-3,2
106,FBMHS,-2,-2,-3,-1,-2,1,3,2,3,3,0,-3,1,-2,2,-3,2,0,0,-3,-1,-2,-3,-2,2,0,-1,2,3,3,-2,3,2,-2,-2,1,-3,-3,0,-2,3,2,-1,2,-3,-3,-3,0,-2,3,1,-2,3,0,-3,2,1,0,-2,0,-3,2,-3,1,-2,2,-1,2,-1,2,3,-1,-2,1,-2,2,-2,-3,-1,-2,-3,2,-2,2,-1,-1,-1,0,-3,3
107,FBMHS,0,-1,-3,0,-2,1,0,2,2,0,0,0,1,0,1,-3,2,0,0,1,1,-3,2,0,3,3,-2,-3,1,-3,0,0,0,-2,3,-2,2,0,0,-1,1,2,1,3,-3,0,0,2,1,-3,2,1,-2,-3,3,-3,-3,-3,2,-1,1,0,3,0,2,-3,3,-2,-3,0,2,1,-2,0,-3,-2,-3,2,3,1,3,-3,3,-1,1,0,-3,-3,1,2
108,FBMHS,-3,0,-2,0,-2,0,0,0,2,0,-2,-2,-1,2,1,-3,0,-1,1,-1,2,3,-2,2,1,-1,1,1,-2,-2,-2,-1,2,1,1,3,-3,-1,2,-1,3,3,3,3,-2,-2,1,0,-3,-3,2,-2,3,-1,-3,1,-3,2,2,2,0,-1,2,0,2,1,2,-1,-1,3,0,-1,1,0,2,-3,3,-3,0,-2,0,0,2,-1,3,3,-2,1,-1,-2
109,FBMHS,-3,-3,-1,-3,-2,3,2,3,0,3,2,0,1,-2,-3,3,1,-1,-2,0,0,1,2,0,-3,-3,2,0,1,-2,-2,2,1,-3,-2,-2,-3,-2,-1,1,2,1,-3,-3,0,0,1,-3,0,-3,3,0,1,-1,1,2,3,-2,0,3,-2,-1,-3,-1,-3,-1,2,3,3,3,1,1,2,1,-1,2,1,2,3,-1,0,3,3,-1,-3,-2,-3,-3,-1,1
110,FBMHS,0,-3,0,0,-2,3,0,1,3,3,3,0,3,-1,3,1,-1,2,-3,-3,3,0,-2,0,2,-2,0,-1,-1,0,1,2,-3,0,-1,1,-1,3,2,-3,-1,1,1,0,3,-1,-2,-2,-3,1,1,2,-2,-3,-1,0,0,2,3,-3,0,-1,0,2,1,-3,2,0,-3,3,2,-3,2,2,3,1,2,2,-3,0,1,2,-1,2,0,-2,0,1,0,0
111,FBMHS,-3,0,-3,-3,-1,0,1,3,0,1,2,-2,-2,2,-3,2,-2,-3,-1,-2,-2,1,-3,1,3,3,-3,3,0,3,3,3,-1,3,2,-2,-3,-2,2,-3,-2,-3,2,0,3,3,3,-3,3,1,2,-3,0,-3,3,-1,2,-3,-2,0,-3,-2,0,0,-1,1,3,0,3,-2,0,0,2,0,2,-2,0,2,-1,1,3,-2,-3,-1,-1,3,-1,-1,-2,-3
112,FBMHS,-1,-1,-3,-1,-3,1,1,1,3,1,3,2,-1,3,1,-3,3,1,0,-2,3,-1,-1,-2,-3,0,-2,-2,-3,-3,3,-2,2,2,1,-3,1,1,0,-3,0,3,-2,0,-3,-2,2,3,0,-2,-1,0,-3,1,-1,-3,2,-3,-2,1,1,1,3,-3,-3,0,3,-1,2,-1,2,2,-2,3,2,-3,2,0,-1,-1,0,2,-3,2,1,1,-1,-2,-1,0
113,FBMHS,-1,0,0,-1,0,0,3,1,1,3,1,0,-3,2,1,1,3,2,-2,1,0,3,3,0,1,-2,-3,0,2,1,-3,-1,-3,-3,-3,2,-1,3,3,3,1,-3,-1,1,1,-2,-2,0,0,-1,-3,2,-3,-3,-2,2,2,-3,-2,1,0,-2,0,0,-1,-1,2,-2,-3,3,0,2,2,3,3,2,1,-2,0,-1,-3,-2,-1,-2,0,0,3,1,-2,-2
114,FBMHS,-2,0,-1,-1,-2,0,1,0,3,0,-3,0,0,-1,2,3,0,0,3,0,-3,0,-3,-2,1,-3,3,0,2,3,-2,1,-3,0,0,2,-2,3,1,1,2,-1,-3,2,-3,1,-2,-1,2,1,-3,3,2,3,-1,-3,3,-1,1,1,-2,2,-1,-1,0,-3,-3,2,-3,0,0,2,-3,-3,3,2,3,0,1,3,-2,-3,2,-2,-1,0,1,3,-2,3
115,FBMHS,-2,-1,0,-3,-3,2,2,1,1,0,2,-2,-3,3,3,-3,3,1,-3,2,0,-1,0,-1,2,1,1,-1,-1,3,0,-3,0,1,2,2,3,1,0,-2,1,-3,-3,3,-2,3,3,2,-2,2,3,2,2,3,-1,-3,0,3,-2,3,3,-2,2,-2,-2,3,-2,3,-1,-2,1,2,1,-2,-1,-1,2,3,1,0,2,2,-1,-3,0,-3,-2,1,2,1
116,FBMHS,-2,-2,-1,-2,-3,2,2,2,0,2,0,-1,1,-2,2,2,0,1,1,1,1,2,-1,-2,2,-1,-1,-2,2,1,1,3,-1,1,1,1,-3,2,-3,-3,-1,0,-2,-3,1,-3,-3,3,-3,3,-3,1,3,-3,3,2,-1,2,2,3,0,-2,-2,0,-2,0,3,3,-3,3,-1,2,-2,0,0,3,3,-2,-2,0,3,-2,0,-3,-2,-1,3,-3,3,3
117,FBMHS,-3,-3,-3,-1,-2,1,0,3,3,0,-2,-2,-2,0,1,-1,3,0,2,2,3,-2,2,-2,0,-3,1,-3,3,-1,3,0,-2,2,-2,-3,3,-3,-2,0,-3,1,3,-3,1,-3,1,3,2,-1,3,0,-1,1,-2,-1,1,-3,-1,3,-1,1,-3,3,-1,1,-2,0,0,2,0,-3,-1,-1,2,-2,-1,-1,-2,1,-2,3,-3,0,3,-3,0,0,2,3
118,FBMHS,-1,-3,-1,-2,0,1,2,1,2,0,3,1,0,-2,-2,-3,1,1,0,0,3,1,-1,-1,-3,2,0,-3,-1,1,0,3,3,1,2,-1,3,-2,-3,-2,-2,3,-1,-2,3,0,0,0,3,-3,2,1,2,-1,2,-3,0,2,-1,-1,-2,0,0,-3,2,0,-1,1,0,1,0,-2,2,-1,0,-1,0,-1,-3,-3,-3,0,0,-3,2,-3,0,2,2,-3
119,FBMHS,-3,-1,-3,0,-2,0,1,1,1,0,1,-1,-1,-3,1,2,-2,1,2,2,-2,2,-1,-3,-3,3,-2,-1,-3,-2,1,1,0,3,-2,3,-2,2,3,-2,-2,-1,-2,-3,3,2,2,0,0,2,3,-3,-2,-3,-2,-2,0,-3,2,1,-1,2,-2,-1,0,1,3,3,3,2,0,1,1,-3,3,3,1,0,-2,-3,3,2,0,1,-1,0,1,3,-1,1
120,FBMHS,-1,-1,-3,-2,-3,3,0,2,1,0,0,-1,1,-1,-2,-3,3,0,-3,-1,2,-2,0,0,0,3,-2,-3,0,-3,-1,3,0,-1,1,1,1,-2,3,1,2,1,3,0,-2,-2,2,-3,0,2,-1,-3,-3,2,-1,-3,-1,-3,-1,-1,-1,-3,2,2,0,1,1,2,-3,-3,2,2,0,-3,0,2,-2,3,-3,-2,3,-1,3,0,-3,-1,-2,1,0,1
